"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"8","8","E","2018-11-09 10:07:43.245000",NULL,"2018-12-25 10:17:02.346000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ROLE","NACT","NACT"
"8","64","E","2018-11-09 10:07:43.260000",NULL,"2018-12-25 10:17:02.308000","4028816958dd6d840158e1a181f90002","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"8","256","E","2018-11-09 10:07:43.266000",NULL,"2018-12-25 10:17:02.317000","4028816958dd6d840158e1a181f90002","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"8","512","E","2018-11-09 10:07:43.269000",NULL,"2018-12-25 10:17:02.321000","4028816958dd6d840158e1a181f90002","1","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"8","1024","E","2018-11-09 10:07:43.272000",NULL,"2018-12-25 10:17:02.324000","4028816958dd6d840158e1a181f90002","1","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"9","1","E","2018-11-09 17:30:12.959000",NULL,"2018-12-25 10:17:14.846000","4028816958dd6d840158e1a181f90002","2","CREATE","USER_ACCOUNT","NACT","NACT"
"9","1","D","2018-11-09 17:30:12.940000",NULL,"2018-12-25 10:17:14.874000","4028816958dd6d840158e1a181f90002","2","CREATE","USER_ROLE","NACT","NACT"
"9","2","E","2018-11-09 17:30:12.962000",NULL,"2018-12-25 10:17:14.848000","4028816958dd6d840158e1a181f90002","2","VIEW","USER_ACCOUNT","NACT","NACT"
"9","2","E","2018-11-09 17:30:12.946000",NULL,"2018-12-25 10:17:14.876000","4028816958dd6d840158e1a181f90002","2","VIEW","USER_ROLE","NACT","NACT"
"9","4","E","2018-11-09 17:30:12.965000",NULL,"2018-12-25 10:17:14.851000","4028816958dd6d840158e1a181f90002","2","EDIT","USER_ACCOUNT","NACT","NACT"
"9","4","E","2018-11-09 17:30:12.950000",NULL,"2018-12-25 10:17:14.879000","4028816958dd6d840158e1a181f90002","2","EDIT","USER_ROLE","NACT","NACT"
"9","8","E","2018-11-09 17:30:12.968000",NULL,"2018-12-25 10:17:14.854000","4028816958dd6d840158e1a181f90002","2","DELETE","USER_ACCOUNT","NACT","NACT"
"9","8","D","2018-11-09 17:30:12.956000",NULL,"2018-12-25 10:17:14.882000","4028816958dd6d840158e1a181f90002","2","DELETE","USER_ROLE","NACT","NACT"
"9","64","E","2018-11-09 17:30:12.980000",NULL,"2018-12-25 10:17:14.857000","4028816958dd6d840158e1a181f90002","2","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"9","256","E","2018-11-09 17:30:12.991000",NULL,"2018-12-25 10:17:14.863000","4028816958dd6d840158e1a181f90002","2","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"9","512","E","2018-11-09 17:30:12.995000",NULL,"2018-12-25 10:17:14.866000","4028816958dd6d840158e1a181f90002","2","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"9","1024","E","2018-11-09 17:30:13.000000",NULL,"2018-12-25 10:17:14.868000","4028816958dd6d840158e1a181f90002","2","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"10","1","D","2018-11-09 17:30:21.383000",NULL,"2018-11-21 09:55:32.105000","4028816958dd6d840158e1a181f90002","3","CREATE","USER_ACCOUNT","NACT","NACT"
"10","1","D","2018-11-09 17:30:21.361000",NULL,"2018-11-21 09:55:32.143000","4028816958dd6d840158e1a181f90002","3","CREATE","USER_ROLE","NACT","NACT"
"10","2","D","2018-11-09 17:30:21.386000",NULL,"2018-11-21 09:55:32.109000","4028816958dd6d840158e1a181f90002","3","VIEW","USER_ACCOUNT","NACT","NACT"
"10","2","D","2018-11-09 17:30:21.365000",NULL,"2018-11-21 09:55:32.146000","4028816958dd6d840158e1a181f90002","3","VIEW","USER_ROLE","NACT","NACT"
"10","4","D","2018-11-09 17:30:21.389000",NULL,"2018-11-21 09:55:32.112000","4028816958dd6d840158e1a181f90002","3","EDIT","USER_ACCOUNT","NACT","NACT"
"10","4","D","2018-11-09 17:30:21.371000",NULL,"2018-11-21 09:55:32.149000","4028816958dd6d840158e1a181f90002","3","EDIT","USER_ROLE","NACT","NACT"
"10","8","D","2018-11-09 17:30:21.392000",NULL,"2018-11-21 09:55:32.117000","4028816958dd6d840158e1a181f90002","3","DELETE","USER_ACCOUNT","NACT","NACT"
"10","8","D","2018-11-09 17:30:21.380000",NULL,"2018-11-21 09:55:32.152000","4028816958dd6d840158e1a181f90002","3","DELETE","USER_ROLE","NACT","NACT"
"10","64","D","2018-11-09 17:30:21.394000",NULL,"2018-11-21 09:55:32.120000","4028816958dd6d840158e1a181f90002","3","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"10","256","D","2018-11-09 17:30:21.400000",NULL,"2018-11-21 09:55:32.126000","4028816958dd6d840158e1a181f90002","3","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"10","512","D","2018-11-09 17:30:21.403000",NULL,"2018-11-21 09:55:32.129000","4028816958dd6d840158e1a181f90002","3","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"10","1024","D","2018-11-09 17:30:21.406000",NULL,"2018-11-21 09:55:32.132000","4028816958dd6d840158e1a181f90002","3","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"11","1","D","2018-11-09 17:30:28.629000",NULL,"2018-11-21 09:55:48.406000","4028816958dd6d840158e1a181f90002","3","CREATE","USER_ACCOUNT","NACT","NACT"
"11","1","D","2018-11-09 17:30:28.615000",NULL,"2018-11-21 09:55:48.440000","4028816958dd6d840158e1a181f90002","3","CREATE","USER_ROLE","NACT","NACT"
"11","2","D","2018-11-09 17:30:28.632000",NULL,"2018-11-21 09:55:48.409000","4028816958dd6d840158e1a181f90002","3","VIEW","USER_ACCOUNT","NACT","NACT"
"11","2","D","2018-11-09 17:30:28.618000",NULL,"2018-11-21 09:55:48.444000","4028816958dd6d840158e1a181f90002","3","VIEW","USER_ROLE","NACT","NACT"
"11","4","D","2018-11-09 17:30:28.635000",NULL,"2018-11-21 09:55:48.412000","4028816958dd6d840158e1a181f90002","3","EDIT","USER_ACCOUNT","NACT","NACT"
"11","4","D","2018-11-09 17:30:28.621000",NULL,"2018-11-21 09:55:48.447000","4028816958dd6d840158e1a181f90002","3","EDIT","USER_ROLE","NACT","NACT"
"11","8","D","2018-11-09 17:30:28.638000",NULL,"2018-11-21 09:55:48.415000","4028816958dd6d840158e1a181f90002","3","DELETE","USER_ACCOUNT","NACT","NACT"
"11","8","D","2018-11-09 17:30:28.626000",NULL,"2018-11-21 09:55:48.450000","4028816958dd6d840158e1a181f90002","3","DELETE","USER_ROLE","NACT","NACT"
"11","64","D","2018-11-09 17:30:28.640000",NULL,"2018-11-21 09:55:48.418000","4028816958dd6d840158e1a181f90002","3","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"11","256","D","2018-11-09 17:30:28.646000",NULL,"2018-11-21 09:55:48.426000","4028816958dd6d840158e1a181f90002","3","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"11","512","D","2018-11-09 17:30:28.649000",NULL,"2018-11-21 09:55:48.431000","4028816958dd6d840158e1a181f90002","3","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"11","1024","D","2018-11-09 17:30:28.652000",NULL,"2018-11-21 09:55:48.434000","4028816958dd6d840158e1a181f90002","3","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
