"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"7","2","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_PROVIDER","NACT","NACT"
"7","4","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","EDIT","SMS_SERVICE_PROVIDER","NACT","NACT"
"5","1","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","CREATE","USER_ACCOUNT","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","USER_ACCOUNT","NACT","NACT"
"5","4","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","EDIT","USER_ACCOUNT","NACT","NACT"
"5","8","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","DELETE","USER_ACCOUNT","NACT","NACT"
"5","64","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"5","128","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","SSO CONECTION","USER_ACCOUNT","NACT","NACT"
"5","256","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"5","512","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"5","1024","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"5","1","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","CREATE","USER_ROLE","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","USER_ROLE","NACT","NACT"
"5","4","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","EDIT","USER_ROLE","NACT","NACT"
"5","8","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","DELETE","USER_ROLE","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","SMS_SERVICE_PROVIDER_REPORT","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","SMS_SERVICE_REPORT_SENT","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","SMS_SERVICE_REPORT_SENDER","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","SMS_SERVICE_TOTAL_DAILY","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","SMS_SERVICE_TOTAL_MONTH","NACT","NACT"
"5","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","VIEW","SMS_SERVICE_PROVIDER","NACT","NACT"
"5","4","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90001","1","EDIT","SMS_SERVICE_PROVIDER","NACT","NACT"
"4","1","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","CREATE","USER_ACCOUNT","ACT","ACT"
"4","2","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","USER_ACCOUNT","ACT","ACT"
"4","4","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","EDIT","USER_ACCOUNT","ACT","ACT"
"4","8","E","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","DELETE","USER_ACCOUNT","ACT","ACT"
